"P1" "P2" "P3" "P4" "P5" "P6" "P7"
1 0.461218836565097 0.819423368740516 0.885572139303483 0.987697715289982 0.839530332681018 1
1 0.328254847645429 0.996884735202492 0.743421052631579 0.918300653594771 0.922279792746114 1
1 0.328254847645429 0.996884735202492 0.743421052631579 0.0751633986928105 0.738782051282051 1
1 0.328254847645429 0.996884735202492 0.743421052631579 0.0065359477124183 0.961608775137112 1
1 0.461218836565097 0.819423368740516 0.885572139303483 0.0070298769771529 1 1
1 0.461218836565097 0.819423368740516 0.885572139303483 0.00527240773286467 0.96045197740113 1
1 0.461218836565097 0.819423368740516 0.885572139303483 0.00527240773286467 0.0395480225988701 1
1 0.328254847645429 0.996884735202492 0.743421052631579 0.0065359477124183 0.0383912248628885 1
1 0.328254847645429 0.996884735202492 0.743421052631579 0.0751633986928105 0.261217948717949 1
1 0.328254847645429 0.996884735202492 0.743421052631579 0.918300653594771 0.077720207253886 1
1 0.461218836565097 0.819423368740516 0.885572139303483 0.987697715289982 0.160469667318982 1
