"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
13 "150" "90" "143" "94" "140" 152 0.289151284054382 0.289151284054382
13 "152" "150" "90" "143" "94" 140 0.142651166208572 0.142651166208572
13 "152" "150" "90" "140" "94" 143 0.01731598175956 0.01731598175956
13 "152" "150" "90" "94" "140" 143 0.00303063001683186 0.00303063001683186
13 "150" "90" "143" "140" "94" 152 0.112054472037053 0.112054472037053
13 "150" "90" "143" "140" "152" 94 0.00431852934828398 0.00431852934828398
13 "152" "150" "90" "94" "143" 140 0.000653773934161168 0.000653773934161168
13 "152" "150" "90" "140" "143" 94 0.000737597600305802 0.000737597600305802
13 "152" "150" "90" "143" "140" 94 0.0574119683303493 0.0574119683303493
