"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
13 "150" "90" "143" "94" "140" 152 0.297298740103519 0.297298740103519
13 "152" "150" "90" "143" "94" 140 0.143930247281502 0.143930247281502
13 "152" "150" "90" "140" "94" 143 0.0150071694424839 0.0150071694424839
13 "152" "150" "90" "94" "140" 143 0.00323948486200839 0.00323948486200839
13 "150" "90" "143" "140" "94" 152 0.0912959269684385 0.0912959269684385
13 "150" "90" "143" "140" "152" 94 0.00520628504097002 0.00520628504097002
13 "152" "150" "90" "94" "143" 140 0.000680412247968306 0.000680412247968306
13 "152" "150" "90" "140" "143" 94 0.000672418997422904 0.000672418997422904
13 "152" "150" "90" "143" "140" 94 0.0467192939764554 0.0467192939764554
