"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
13 "150" "90" "143" "94" "140" 152 0.285519370196561 0.285519370196561
13 "152" "150" "90" "143" "94" 140 0.185026152680044 0.185026152680044
13 "152" "150" "90" "140" "94" 143 0.0350830514381657 0.0350830514381657
13 "152" "150" "90" "94" "140" 143 0.0198119285200009 0.0198119285200009
13 "150" "90" "143" "140" "94" 152 0.0818574147348171 0.0818574147348171
13 "150" "90" "143" "140" "152" 94 0.00363077242775398 0.00363077242775398
13 "152" "150" "90" "94" "143" 140 0.00457198350461559 0.00457198350461559
13 "152" "150" "90" "140" "143" 94 0.00198049483925129 0.00198049483925129
13 "152" "150" "90" "143" "140" 94 0.0553992198826745 0.0553992198826745
