"N1" "N2" "N3" "N4" "N5" "N6" "N7" "P" "prob"
13 "150" "90" "143" "94" "140" 152 0.327244711756067 0.327244711756067
13 "152" "150" "90" "143" "94" 140 0.1652142384348 0.1652142384348
13 "152" "150" "90" "94" "140" 143 0.0329889854676942 0.0329889854676942
13 "152" "150" "90" "140" "94" 143 0.0110599647103437 0.0110599647103437
13 "150" "90" "143" "140" "94" 152 0.109069666015828 0.109069666015828
13 "150" "90" "143" "140" "152" 94 0.00642846754513718 0.00642846754513718
13 "152" "150" "90" "140" "143" 94 0.000391118594864807 0.000391118594864807
13 "152" "150" "90" "94" "143" 140 0.00777687109884807 0.00777687109884807
13 "152" "150" "90" "143" "140" 94 0.0583109076828704 0.0583109076828704
